id,isCreator,tag,followerCount
115623,False,movie,66
115624,False,movie,47
115625,False,movie,53
115626,False,movie,62
115627,False,movie,51
115628,False,movie,52
115629,False,movie,37
115630,False,movie,49
115631,False,movie,49
115632,False,movie,46
115633,False,movie,43
115634,False,movie,53
115635,False,movie,43
115636,False,movie,33
115637,False,movie,47
115638,False,movie,64
115639,False,movie,52
115640,False,movie,47
115641,False,movie,60
115642,False,movie,59
115643,False,movie,47
115644,False,movie,42
115645,False,movie,60
115646,False,movie,53
115647,False,movie,53
115648,False,movie,53
115649,False,movie,52
115650,False,movie,51
115651,False,movie,48
115652,False,movie,55
115653,False,movie,61
115654,False,movie,46
115655,False,movie,50
115656,False,movie,55
115657,False,movie,42
115658,False,movie,56
115659,False,movie,45
115660,False,movie,55
115661,False,movie,54
115662,False,movie,40
115663,False,movie,54
115664,False,movie,55
115665,False,movie,51
115666,False,movie,40
115667,False,movie,56
115668,False,movie,43
115669,False,movie,63
115670,False,movie,59
115671,False,movie,47
115672,False,movie,58
115673,False,movie,49
115674,False,movie,45
115675,False,movie,58
115676,False,movie,63
115677,False,movie,64
115678,False,movie,39
115679,False,movie,60
115680,False,movie,44
115681,False,movie,46
115682,False,movie,45
115683,False,movie,49
115684,False,movie,53
115685,False,movie,48
115686,False,movie,51
115687,False,movie,58
115688,False,movie,48
115689,False,movie,38
115690,False,movie,47
115691,False,movie,43
115692,False,movie,47
115693,False,movie,49
115694,False,movie,48
115695,False,movie,61
115696,False,movie,50
115697,False,movie,49
115698,False,movie,43
115699,False,movie,50
115700,False,movie,44
115701,False,movie,45
115702,False,movie,50
115703,False,movie,49
115704,False,movie,52
115705,False,movie,41
115706,False,movie,41
115707,False,movie,51
115708,False,movie,57
115709,False,movie,51
115710,False,movie,55
115711,False,movie,47
115712,False,movie,51
115713,False,movie,59
115714,False,movie,42
115715,False,movie,33
115716,False,movie,57
115717,False,movie,51
115718,False,movie,58
115719,False,movie,48
115720,False,movie,53
115721,False,movie,54
115722,False,movie,54
115723,False,movie,41
115724,False,movie,58
115725,False,movie,35
115726,False,movie,45
115727,False,movie,49
115728,False,movie,50
115729,False,movie,46
115730,False,movie,44
115731,False,movie,56
115732,False,movie,34
115733,False,movie,53
115734,False,movie,48
115735,False,movie,41
115736,False,movie,50
115737,False,movie,44
115738,False,movie,45
115739,False,movie,42
115740,False,movie,34
115741,False,movie,36
115742,False,movie,40
115743,False,movie,47
115744,False,movie,44
115745,False,movie,52
115746,False,movie,46
115747,False,movie,56
115748,False,movie,50
115749,False,movie,46
115750,False,movie,52
115751,False,movie,54
115752,False,movie,37
115753,False,movie,46
115754,False,movie,48
115755,False,movie,42
115756,False,movie,53
115757,False,movie,59
115758,False,movie,54
115759,False,movie,58
115760,False,movie,50
115761,False,movie,58
115762,False,movie,46
115763,False,movie,45
115764,False,movie,38
115765,False,movie,50
115766,False,movie,60
115767,False,movie,51
115768,False,movie,59
115769,False,movie,50
115770,False,movie,50
115771,False,movie,57
115772,False,movie,46
115773,False,movie,50
115774,False,movie,61
115775,False,movie,49
115776,False,movie,52
115777,False,movie,51
115778,False,movie,52
115779,False,movie,45
115780,False,movie,42
115781,False,movie,44
115782,False,movie,60
115783,False,movie,42
115784,False,movie,47
115785,False,movie,44
115786,False,movie,44
115787,False,movie,50
115788,False,movie,46
115789,False,movie,45
115790,False,movie,50
115791,False,movie,45
115792,False,movie,42
115793,False,movie,46
115794,False,movie,53
115795,False,movie,39
115796,False,movie,53
115797,False,movie,55
115798,False,movie,65
115799,False,movie,53
115800,False,movie,68
115801,False,movie,51
115802,False,movie,63
115803,False,movie,63
115804,False,movie,48
115805,False,movie,54
115806,False,movie,57
115807,False,movie,56
115808,False,movie,55
115809,False,movie,53
115810,False,movie,50
115811,False,movie,58
115812,False,movie,50
115813,False,movie,54
115814,False,movie,50
115815,False,movie,48
115816,False,movie,55
115817,False,movie,53
115818,False,movie,49
115819,False,movie,38
115820,False,movie,51
115821,False,movie,48
115822,False,movie,49
115823,False,movie,45
115824,False,movie,48
115825,False,movie,48
115826,False,movie,42
115827,False,movie,49
115828,False,movie,49
115829,False,movie,41
115830,False,movie,58
115831,False,movie,53
115832,False,movie,71
115833,False,movie,58
115834,False,movie,48
115835,False,movie,47
115836,False,movie,47
115837,False,movie,56
115838,False,movie,38
115839,False,movie,50
115840,False,movie,45
115841,False,movie,47
115842,False,movie,47
115843,False,movie,55
115844,False,movie,54
115845,False,movie,59
115846,False,movie,42
115847,False,movie,50
115848,False,movie,41
115849,False,movie,48
115850,False,movie,55
115851,False,movie,56
115852,False,movie,67
115853,False,movie,55
115854,False,movie,54
115855,False,movie,40
115856,False,movie,50
115857,False,movie,39
115858,False,movie,52
115859,False,movie,56
115860,False,movie,48
115861,False,movie,62
115862,False,movie,46
115863,False,movie,46
115864,False,movie,58
115865,False,movie,36
115866,False,movie,51
115867,False,movie,53
115868,False,movie,58
115869,False,movie,52
115870,False,movie,50
115871,False,movie,41
115872,False,movie,65
115873,False,movie,47
115874,False,movie,53
115875,False,movie,51
115876,False,movie,59
115877,False,movie,53
115878,False,movie,47
115879,False,movie,50
115880,False,movie,48
115881,False,movie,49
115882,False,movie,39
115883,False,movie,46
115884,False,movie,44
115885,False,movie,44
115886,False,movie,66
115887,False,movie,36
115888,False,movie,52
115889,False,movie,37
115890,False,movie,63
115891,False,movie,49
115892,False,movie,41
115893,False,movie,62
115894,False,movie,48
115895,False,movie,52
115896,False,movie,53
115897,False,movie,48
115898,False,movie,40
115899,False,movie,57
115900,False,movie,48
115901,False,movie,62
115902,False,movie,57
115903,False,movie,51
115904,False,movie,42
115905,False,movie,59
115906,False,movie,46
115907,False,movie,44
115908,False,movie,47
115909,False,movie,44
115910,False,movie,42
115911,False,movie,49
115912,False,movie,33
115913,False,movie,50
115914,False,movie,53
115915,False,movie,46
115916,False,movie,50
115917,False,movie,50
115918,False,movie,43
115919,False,movie,56
115920,False,movie,55
115921,False,movie,54
115922,False,movie,49
115923,False,movie,48
115924,False,movie,48
115925,False,movie,40
115926,False,movie,49
115927,False,movie,48
115928,False,movie,41
115929,False,movie,56
115930,False,movie,54
115931,False,movie,55
115932,False,movie,45
115933,False,movie,47
115934,False,movie,48
115935,False,movie,49
115936,False,movie,49
115937,False,movie,52
115938,False,movie,54
115939,False,movie,48
115940,False,movie,45
115941,False,movie,48
115942,False,movie,50
115943,False,movie,53
115944,False,movie,43
115945,False,movie,54
115946,False,movie,40
115947,False,movie,51
115948,False,movie,60
115949,False,movie,61
115950,False,movie,48
115951,False,movie,44
115952,False,movie,64
115953,False,movie,48
115954,False,movie,48
115955,False,movie,55
115956,False,movie,34
115957,False,movie,63
115958,False,movie,49
115959,False,movie,49
115960,False,movie,51
115961,False,movie,39
115962,False,movie,45
115963,False,movie,50
115964,False,movie,50
115965,False,movie,47
115966,False,movie,44
115967,False,movie,34
115968,False,movie,55
115969,False,movie,59
115970,False,movie,68
115971,False,movie,64
115972,False,movie,51
115973,False,movie,51
115974,False,movie,49
115975,False,movie,56
115976,False,movie,53
115977,False,movie,42
115978,False,movie,57
115979,False,movie,39
115980,False,movie,45
115981,False,movie,45
115982,False,movie,61
115983,False,movie,56
115984,False,movie,46
115985,False,movie,52
115986,False,movie,37
115987,False,movie,49
115988,False,movie,41
115989,False,movie,51
115990,False,movie,63
115991,False,movie,57
115992,False,movie,49
115993,False,movie,46
115994,False,movie,53
115995,False,movie,56
115996,False,movie,51
115997,False,movie,55
115998,False,movie,39
115999,False,movie,50
116000,False,movie,48
116001,False,movie,63
116002,False,movie,56
116003,False,movie,52
116004,False,movie,44
116005,False,movie,46
116006,False,movie,39
116007,False,movie,52
116008,False,movie,51
116009,False,movie,61
116010,False,movie,54
116011,False,movie,55
116012,False,movie,52
116013,False,movie,42
116014,False,movie,61
116015,False,movie,62
116016,False,movie,41
116017,False,movie,46
116018,False,movie,56
116019,False,movie,71
116020,False,movie,51
116021,False,movie,62
116022,False,movie,53
116023,False,movie,59
116024,False,movie,53
116025,False,movie,47
116026,False,movie,57
116027,False,movie,58
116028,False,movie,47
116029,False,movie,53
116030,False,movie,57
116031,False,movie,65
116032,False,movie,59
116033,False,movie,39
116034,False,movie,33
116035,False,movie,52
116036,False,movie,47
116037,False,movie,44
116038,False,movie,55
116039,False,movie,60
116040,False,movie,48
116041,False,movie,52
116042,False,movie,58
116043,False,movie,44
116044,False,movie,60
116045,False,movie,54
116046,False,movie,50
116047,False,movie,38
116048,False,movie,56
116049,False,movie,55
116050,False,movie,38
116051,False,movie,58
116052,False,movie,47
116053,False,movie,34
116054,False,movie,45
116055,False,movie,47
116056,False,movie,51
116057,False,movie,59
116058,False,movie,58
116059,False,movie,42
116060,False,movie,50
116061,False,movie,57
116062,False,movie,60
116063,False,movie,44
116064,False,movie,59
116065,False,movie,40
116066,False,movie,48
116067,False,movie,48
116068,False,movie,58
116069,False,movie,49
116070,False,movie,58
116071,False,movie,47
116072,False,movie,54
116073,False,movie,44
116074,False,movie,51
116075,False,movie,52
116076,False,movie,50
116077,False,movie,37
116078,False,movie,50
116079,False,movie,51
116080,False,movie,65
116081,False,movie,37
116082,False,movie,39
116083,False,movie,48
116084,False,movie,45
116085,False,movie,63
116086,False,movie,57
116087,False,movie,42
116088,False,movie,44
116089,False,movie,52
116090,False,movie,55
116091,False,movie,55
116092,False,movie,46
116093,False,movie,45
116094,False,movie,49
116095,False,movie,36
116096,False,movie,48
116097,False,movie,60
116098,False,movie,57
116099,False,movie,45
116100,False,movie,49
116101,False,movie,49
116102,False,movie,53
116103,False,movie,49
116104,False,movie,60
116105,False,movie,47
116106,False,movie,57
116107,False,movie,41
116108,False,movie,53
116109,False,movie,54
116110,False,movie,56
116111,False,movie,57
116112,False,movie,54
116113,False,movie,45
116114,False,movie,48
116115,False,movie,42
116116,False,movie,51
116117,False,movie,53
116118,False,movie,57
116119,False,movie,51
116120,False,movie,54
116121,False,movie,48
116122,False,movie,52
116123,False,movie,41
116124,False,movie,51
116125,False,movie,68
116126,False,movie,58
116127,False,movie,44
116128,False,movie,62
116129,False,movie,43
116130,False,movie,50
116131,False,movie,43
116132,False,movie,56
116133,False,movie,46
116134,False,movie,45
116135,False,movie,58
116136,False,movie,48
116137,False,movie,57
116138,False,movie,54
116139,False,movie,53
116140,False,movie,68
116141,False,movie,39
116142,False,movie,53
116143,False,movie,47
116144,False,movie,52
116145,False,movie,46
116146,False,movie,51
116147,False,movie,59
116148,False,movie,36
116149,False,movie,52
116150,False,movie,50
116151,False,movie,47
116152,False,movie,57
116153,False,movie,38
116154,False,movie,44
116155,False,movie,41
116156,False,movie,43
116157,False,movie,58
116158,False,movie,40
116159,False,movie,56
116160,False,movie,61
116161,False,movie,41
116162,False,movie,46
116163,False,movie,51
116164,False,movie,49
116165,False,movie,47
116166,False,movie,47
116167,False,movie,50
116168,False,movie,52
116169,False,movie,38
116170,False,movie,47
116171,False,movie,46
116172,False,movie,62
116173,False,movie,41
116174,False,movie,50
116175,False,movie,49
116176,False,movie,56
116177,False,movie,48
116178,False,movie,43
116179,False,movie,43
116180,False,movie,45
116181,False,movie,42
116182,False,movie,57
116183,False,movie,55
116184,False,movie,44
116185,False,movie,55
116186,False,movie,49
116187,False,movie,42
116188,False,movie,51
116189,False,movie,62
116190,False,movie,45
116191,False,movie,60
116192,False,movie,55
116193,False,movie,50
116194,False,movie,50
116195,False,movie,57
116196,False,movie,45
116197,False,movie,57
116198,False,movie,49
116199,False,movie,47
116200,False,movie,44
116201,False,movie,50
116202,False,movie,54
116203,False,movie,54
116204,False,movie,44
116205,False,movie,47
116206,False,movie,49
116207,False,movie,56
116208,False,movie,50
116209,False,movie,50
116210,False,movie,61
116211,False,movie,57
116212,False,movie,37
116213,False,movie,47
116214,False,movie,56
116215,False,movie,52
116216,False,movie,51
116217,False,movie,44
116218,False,movie,56
116219,False,movie,56
116220,False,movie,53
116221,False,movie,49
116222,False,movie,39
116223,False,movie,57
116224,False,movie,48
116225,False,movie,61
116226,False,movie,53
116227,False,movie,49
116228,False,movie,42
116229,False,movie,50
116230,False,movie,51
116231,False,movie,62
116232,False,movie,46
116233,False,movie,63
116234,False,movie,49
116235,False,movie,50
116236,False,movie,49
116237,False,movie,55
116238,False,movie,40
116239,False,movie,34
116240,False,movie,53
116241,False,movie,42
116242,False,movie,49
116243,False,movie,43
116244,False,movie,51
116245,False,movie,62
116246,False,movie,44
116247,False,movie,51
116248,False,movie,57
116249,False,movie,54
116250,False,movie,49
116251,False,movie,55
116252,False,movie,45
116253,False,movie,58
116254,False,movie,49
116255,False,movie,37
116256,False,movie,54
116257,False,movie,46
116258,False,movie,57
116259,False,movie,50
116260,False,movie,46
116261,False,movie,41
116262,False,movie,47
116263,False,movie,46
116264,False,movie,53
116265,False,movie,56
116266,False,movie,44
116267,False,movie,58
116268,False,movie,63
116269,False,movie,52
116270,False,movie,52
116271,False,movie,47
116272,False,movie,40
116273,False,movie,51
116274,False,movie,53
116275,False,movie,45
116276,False,movie,53
116277,False,movie,45
116278,False,movie,55
116279,False,movie,57
116280,False,movie,52
116281,False,movie,51
116282,False,movie,42
116283,False,movie,46
116284,False,movie,46
116285,False,movie,52
116286,False,movie,50
116287,False,movie,50
116288,False,movie,47
116289,False,movie,51
116290,False,movie,43
116291,False,movie,47
116292,False,movie,52
116293,False,movie,47
116294,False,movie,53
116295,False,movie,53
116296,False,movie,54
116297,False,movie,40
116298,False,movie,39
116299,False,movie,51
116300,False,movie,72
116301,False,movie,58
116302,False,movie,61
116303,False,movie,56
116304,False,movie,37
116305,False,movie,62
116306,False,movie,40
116307,False,movie,56
116308,False,movie,46
116309,False,movie,48
116310,False,movie,47
116311,False,movie,55
116312,False,movie,52
116313,False,movie,54
116314,False,movie,53
116315,False,movie,52
116316,False,movie,52
116317,False,movie,42
116318,False,movie,54
116319,False,movie,48
116320,False,movie,50
116321,False,movie,47
116322,False,movie,46
116323,False,movie,49
116324,False,movie,49
116325,False,movie,53
116326,False,movie,45
116327,False,movie,38
116328,False,movie,50
116329,False,movie,45
116330,False,movie,56
116331,False,movie,58
116332,False,movie,35
116333,False,movie,45
116334,False,movie,58
116335,False,movie,60
116336,False,movie,46
116337,False,movie,52
116338,False,movie,49
116339,False,movie,45
116340,False,movie,51
116341,False,movie,52
116342,False,movie,47
116343,False,movie,55
116344,False,movie,48
116345,False,movie,50
116346,False,movie,33
116347,False,movie,63
116348,False,movie,44
116349,False,movie,55
116350,False,movie,65
116351,False,movie,62
116352,False,movie,47
116353,False,movie,41
116354,False,movie,63
116355,False,movie,62
116356,False,movie,48
116357,False,movie,44
116358,False,movie,39
116359,False,movie,52
116360,False,movie,55
116361,False,movie,46
116362,False,movie,53
116363,False,movie,44
116364,False,movie,46
116365,False,movie,49
116366,False,movie,53
116367,False,movie,56
116368,False,movie,49
116369,False,movie,52
116370,False,movie,62
116371,False,movie,49
116372,False,movie,49
116373,False,movie,50
116374,False,movie,60
116375,False,movie,40
116376,False,movie,41
116377,False,movie,39
116378,False,movie,46
116379,False,movie,45
116380,False,movie,49
116381,False,movie,42
116382,False,movie,52
116383,False,movie,49
116384,False,movie,45
116385,False,movie,42
116386,False,movie,42
116387,False,movie,60
116388,False,movie,55
116389,False,movie,58
116390,False,movie,58
116391,False,movie,47
116392,False,movie,66
116393,False,movie,56
116394,False,movie,47
116395,False,movie,51
116396,False,movie,50
116397,False,movie,51
116398,False,movie,49
116399,False,movie,53
116400,False,movie,56
116401,False,movie,52
116402,False,movie,41
116403,False,movie,56
116404,False,movie,46
116405,False,movie,34
116406,False,movie,56
116407,False,movie,40
116408,False,movie,52
116409,False,movie,44
116410,False,movie,50
116411,False,movie,39
116412,False,movie,56
116413,False,movie,39
116414,False,movie,51
116415,False,movie,52
116416,False,movie,50
116417,False,movie,51
116418,False,movie,45
116419,False,movie,47
116420,False,movie,47
116421,False,movie,58
116422,False,movie,35
116423,False,movie,75
116424,False,movie,37
116425,False,movie,44
116426,False,movie,58
116427,False,movie,55
116428,False,movie,50
116429,False,movie,55
116430,False,movie,49
116431,False,movie,58
116432,False,movie,42
116433,False,movie,63
116434,False,movie,58
116435,False,movie,53
116436,False,movie,50
116437,False,movie,36
116438,False,movie,44
116439,False,movie,49
116440,False,movie,37
116441,False,movie,54
116442,False,movie,53
116443,False,movie,45
116444,False,movie,57
116445,False,movie,51
116446,False,movie,45
116447,False,movie,53
116448,False,movie,55
116449,False,movie,40
116450,False,movie,46
116451,False,movie,53
116452,False,movie,52
116453,False,movie,48
116454,False,movie,54
116455,False,movie,38
116456,False,movie,50
116457,False,movie,43
116458,False,movie,51
116459,False,movie,48
116460,False,movie,51
116461,False,movie,42
116462,False,movie,49
116463,False,movie,44
116464,False,movie,49
116465,False,movie,58
116466,False,movie,57
116467,False,movie,51
116468,False,movie,42
116469,False,movie,51
116470,False,movie,42
116471,False,movie,55
116472,False,movie,62
116473,False,movie,39
116474,False,movie,48
116475,False,movie,52
116476,False,movie,64
116477,False,movie,53
116478,False,movie,54
116479,False,movie,50
116480,False,movie,59
116481,False,movie,49
116482,False,movie,46
116483,False,movie,50
116484,False,movie,53
116485,False,movie,42
116486,False,movie,47
116487,False,movie,41
116488,False,movie,46
116489,False,movie,50
116490,False,movie,52
116491,False,movie,55
116492,False,movie,55
116493,False,movie,44
116494,False,movie,60
116495,False,movie,53
116496,False,movie,47
116497,False,movie,56
116498,False,movie,41
116499,False,movie,54
116500,False,movie,59
116501,False,movie,49
116502,False,movie,51
116503,False,movie,49
116504,False,movie,50
116505,False,movie,46
116506,False,movie,47
116507,False,movie,61
116508,False,movie,62
116509,False,movie,49
116510,False,movie,47
116511,False,movie,48
116512,False,movie,47
116513,False,movie,47
116514,False,movie,58
116515,False,movie,44
116516,False,movie,55
116517,False,movie,44
116518,False,movie,45
116519,False,movie,53
116520,False,movie,44
116521,False,movie,54
116522,False,movie,52
116523,False,movie,47
116524,False,movie,50
116525,False,movie,47
116526,False,movie,47
116527,False,movie,52
116528,False,movie,46
116529,False,movie,44
116530,False,movie,40
116531,False,movie,59
116532,False,movie,50
116533,False,movie,40
116534,False,movie,52
116535,False,movie,49
116536,False,movie,46
116537,False,movie,69
116538,False,movie,51
116539,False,movie,57
116540,False,movie,56
116541,False,movie,47
116542,False,movie,59
116543,False,movie,51
116544,False,movie,50
116545,False,movie,42
116546,False,movie,40
116547,False,movie,50
116548,False,movie,51
116549,False,movie,56
116550,False,movie,43
116551,False,movie,49
116552,False,movie,41
116553,False,movie,31
116554,False,movie,56
116555,False,movie,35
116556,False,movie,48
116557,False,movie,54
116558,False,movie,65
116559,False,movie,49
116560,False,movie,51
116561,False,movie,43
116562,False,movie,52
116563,False,movie,49
116564,False,movie,53
116565,False,movie,40
116566,False,movie,53
116567,False,movie,56
116568,False,movie,47
116569,False,movie,57
116570,False,movie,62
116571,False,movie,67
116572,False,movie,62
116573,False,movie,40
116574,False,movie,59
116575,False,movie,48
116576,False,movie,50
116577,False,movie,53
116578,False,movie,38
116579,False,movie,59
116580,False,movie,47
116581,False,movie,58
116582,False,movie,40
116583,False,movie,45
116584,False,movie,47
116585,False,movie,54
116586,False,movie,51
116587,False,movie,47
116588,False,movie,63
116589,False,movie,55
116590,False,movie,62
116591,False,movie,54
116592,False,movie,50
116593,False,movie,44
116594,False,movie,44
116595,False,movie,50
116596,False,movie,51
116597,False,movie,58
116598,False,movie,49
116599,False,movie,52
116600,False,movie,47
116601,False,movie,56
116602,False,movie,46
116603,False,movie,48
116604,False,movie,68
116605,False,movie,51
116606,False,movie,49
116607,False,movie,55
116608,False,movie,44
116609,False,movie,52
116610,False,movie,53
116611,False,movie,45
116612,False,movie,63
116613,False,movie,63
116614,False,movie,40
116615,False,movie,44
116616,False,movie,63
116617,False,movie,47
116618,False,movie,46
116619,False,movie,49
116620,False,movie,55
116621,False,movie,45
116622,False,movie,49
116623,False,movie,49
116624,False,movie,52
116625,False,movie,63
116626,False,movie,52
116627,False,movie,50
116628,False,movie,50
116629,False,movie,54
116630,False,movie,66
116631,False,movie,53
116632,False,movie,48
116633,False,movie,72
116634,False,movie,58
116635,False,movie,44
116636,False,movie,42
116637,False,movie,49
116638,False,movie,34
116639,False,movie,54
116640,False,movie,57
116641,False,movie,45
116642,False,movie,50
116643,False,movie,47
116644,False,movie,55
116645,False,movie,45
116646,False,movie,41
116647,False,movie,56
116648,False,movie,56
116649,False,movie,62
116650,False,movie,59
116651,False,movie,39
116652,False,movie,43
116653,False,movie,66
116654,False,movie,52
116655,False,movie,53
116656,False,movie,50
116657,False,movie,45
116658,False,movie,60
116659,False,movie,40
116660,False,movie,52
116661,False,movie,52
116662,False,movie,37
116663,False,movie,51
116664,False,movie,46
116665,False,movie,48
116666,False,movie,57
116667,False,movie,59
116668,False,movie,47
116669,False,movie,52
116670,False,movie,53
116671,False,movie,41
116672,False,movie,58
116673,False,movie,49
116674,False,movie,35
116675,False,movie,57
116676,False,movie,58
116677,False,movie,40
116678,False,movie,41
116679,False,movie,41
116680,False,movie,51
116681,False,movie,42
116682,False,movie,49
116683,False,movie,43
116684,False,movie,49
116685,False,movie,53
116686,False,movie,56
116687,False,movie,38
116688,False,movie,51
116689,False,movie,48
116690,False,movie,52
116691,False,movie,59
116692,False,movie,54
116693,False,movie,45
116694,False,movie,50
116695,False,movie,45
116696,False,movie,55
116697,False,movie,61
116698,False,movie,43
116699,False,movie,62
116700,False,movie,46
116701,False,movie,45
116702,False,movie,60
116703,False,movie,53
116704,False,movie,50
116705,False,movie,66
116706,False,movie,45
116707,False,movie,50
116708,False,movie,53
116709,False,movie,45
116710,False,movie,54
116711,False,movie,55
116712,False,movie,59
116713,False,movie,43
116714,False,movie,46
116715,False,movie,57
116716,False,movie,49
116717,False,movie,56
116718,False,movie,63
116719,False,movie,57
116720,False,movie,43
116721,False,movie,44
116722,False,movie,44
116723,False,movie,41
116724,False,movie,40
116725,False,movie,55
116726,False,movie,46
116727,False,movie,36
116728,False,movie,59
116729,False,movie,54
116730,False,movie,51
116731,False,movie,53
116732,False,movie,47
116733,False,movie,43
116734,False,movie,50
116735,False,movie,54
116736,False,movie,54
116737,False,movie,56
116738,False,movie,53
116739,False,movie,40
116740,False,movie,61
116741,False,movie,47
116742,False,movie,53
116743,False,movie,50
116744,False,movie,45
116745,False,movie,53
116746,False,movie,49
116747,False,movie,63
116748,False,movie,58
116749,False,movie,56
116750,False,movie,41
116751,False,movie,61
116752,False,movie,59
116753,False,movie,43
116754,False,movie,41
116755,False,movie,53
116756,False,movie,44
116757,False,movie,48
116758,False,movie,58
116759,False,movie,49
116760,False,movie,38
116761,False,movie,41
116762,False,movie,56
116763,False,movie,58
116764,False,movie,43
116765,False,movie,59
116766,False,movie,46
116767,False,movie,47
116768,False,movie,46
116769,False,movie,71
116770,False,movie,51
116771,False,movie,54
116772,False,movie,37
116773,False,movie,42
116774,False,movie,51
116775,False,movie,63
116776,False,movie,56
116777,False,movie,49
116778,False,movie,46
116779,False,movie,40
116780,False,movie,43
116781,False,movie,45
116782,False,movie,50
116783,False,movie,61
116784,False,movie,42
116785,False,movie,49
116786,False,movie,56
116787,False,movie,42
116788,False,movie,45
116789,False,movie,58
116790,False,movie,49
116791,False,movie,38
116792,False,movie,52
116793,False,movie,49
116794,False,movie,50
116795,False,movie,54
116796,False,movie,45
116797,False,movie,58
116798,False,movie,53
116799,False,movie,72
116800,False,movie,49
116801,False,movie,57
116802,False,movie,49
116803,False,movie,46
116804,False,movie,53
116805,False,movie,48
116806,False,movie,60
116807,False,movie,61
116808,False,movie,46
116809,False,movie,57
116810,False,movie,60
116811,False,movie,47
116812,False,movie,49
116813,False,movie,46
116814,False,movie,44
116815,False,movie,36
116816,False,movie,47
116817,False,movie,59
116818,False,movie,52
116819,False,movie,53
116820,False,movie,56
116821,False,movie,47
116822,False,movie,47
116823,False,movie,44
116824,False,movie,42
116825,False,movie,62
116826,False,movie,55
116827,False,movie,48
116828,False,movie,67
116829,False,movie,41
116830,False,movie,44
116831,False,movie,61
116832,False,movie,43
116833,False,movie,68
116834,False,movie,42
116835,False,movie,45
116836,False,movie,44
116837,False,movie,63
116838,False,movie,59
116839,False,movie,46
116840,False,movie,49
116841,False,movie,49
116842,False,movie,53
116843,False,movie,44
116844,False,movie,38
116845,False,movie,39
116846,False,movie,54
116847,False,movie,42
116848,False,movie,44
116849,False,movie,46
116850,False,movie,52
116851,False,movie,43
116852,False,movie,48
116853,False,movie,56
116854,False,movie,41
116855,False,movie,49
116856,False,movie,56
116857,False,movie,65
116858,False,movie,50
116859,False,movie,57
116860,False,movie,68
116861,False,movie,51
116862,False,movie,51
116863,False,movie,50
116864,False,movie,38
116865,False,movie,54
116866,False,movie,48
116867,False,movie,49
116868,False,movie,53
116869,False,movie,47
116870,False,movie,62
116871,False,movie,51
116872,False,movie,59
116873,False,movie,46
116874,False,movie,57
116875,False,movie,52
116876,False,movie,45
116877,False,movie,57
116878,False,movie,43
116879,False,movie,48
116880,False,movie,52
116881,False,movie,57
116882,False,movie,51
116883,False,movie,46
116884,False,movie,37
116885,False,movie,39
116886,False,movie,54
116887,False,movie,60
116888,False,movie,61
116889,False,movie,40
116890,False,movie,52
116891,False,movie,51
116892,False,movie,60
116893,False,movie,56
116894,False,movie,49
116895,False,movie,43
116896,False,movie,46
116897,False,movie,45
116898,False,movie,44
116899,False,movie,52
116900,False,movie,46
116901,False,movie,49
116902,False,movie,51
116903,False,movie,46
116904,False,movie,52
116905,False,movie,60
116906,False,movie,45
116907,False,movie,52
116908,False,movie,48
116909,False,movie,49
116910,False,movie,49
116911,False,movie,51
116912,False,movie,63
116913,False,movie,45
116914,False,movie,44
116915,False,movie,54
116916,False,movie,44
116917,False,movie,54
116918,False,movie,65
116919,False,movie,60
116920,False,movie,46
116921,False,movie,50
116922,False,movie,51
116923,False,movie,50
116924,False,movie,45
116925,False,movie,45
116926,False,movie,41
116927,False,movie,48
116928,False,movie,57
116929,False,movie,47
116930,False,movie,47
116931,False,movie,50
116932,False,movie,52
116933,False,movie,41
116934,False,movie,44
116935,False,movie,45
116936,False,movie,44
116937,False,movie,60
116938,False,movie,56
116939,False,movie,56
116940,False,movie,52
116941,False,movie,51
116942,False,movie,61
116943,False,movie,52
116944,False,movie,56
116945,False,movie,54
116946,False,movie,40
116947,False,movie,40
116948,False,movie,51
116949,False,movie,40
116950,False,movie,52
116951,False,movie,48
116952,False,movie,49
116953,False,movie,58
116954,False,movie,46
116955,False,movie,53
116956,False,movie,65
116957,False,movie,47
116958,False,movie,40
116959,False,movie,54
116960,False,movie,56
116961,False,movie,47
116962,False,movie,55
116963,False,movie,49
116964,False,movie,62
116965,False,movie,48
116966,False,movie,54
116967,False,movie,57
116968,False,movie,55
116969,False,movie,50
116970,False,movie,49
116971,False,movie,61
116972,False,movie,35
116973,False,movie,54
116974,False,movie,44
116975,False,movie,41
116976,False,movie,56
116977,False,movie,65
116978,False,movie,47
116979,False,movie,47
116980,False,movie,61
116981,False,movie,56
116982,False,movie,47
116983,False,movie,48
116984,False,movie,63
116985,False,movie,58
116986,False,movie,46
116987,False,movie,53
116988,False,movie,53
116989,False,movie,44
116990,False,movie,48
116991,False,movie,41
116992,False,movie,52
116993,False,movie,33
116994,False,movie,45
116995,False,movie,51
116996,False,movie,46
116997,False,movie,50
116998,False,movie,46
116999,False,movie,42
117000,False,movie,50
117001,False,movie,51
117002,False,movie,40
117003,False,movie,63
117004,False,movie,54
117005,False,movie,45
117006,False,movie,49
117007,False,movie,49
117008,False,movie,52
117009,False,movie,38
117010,False,movie,56
117011,False,movie,42
117012,False,movie,51
117013,False,movie,52
117014,False,movie,41
117015,False,movie,55
117016,False,movie,58
117017,False,movie,34
117018,False,movie,45
117019,False,movie,57
117020,False,movie,44
