id,isCreator,tag,followerCount,node_index
122286,False,travelling,52,22286
122287,False,travelling,62,22287
122288,False,travelling,43,22288
122289,False,travelling,52,22289
122290,False,travelling,47,22290
122291,False,travelling,51,22291
122292,False,travelling,45,22292
122293,False,travelling,57,22293
122294,False,travelling,43,22294
122295,False,travelling,41,22295
122296,False,travelling,47,22296
122297,False,travelling,54,22297
122298,False,travelling,42,22298
122299,False,travelling,56,22299
122300,False,travelling,55,22300
122301,False,travelling,69,22301
122302,False,travelling,44,22302
122303,False,travelling,38,22303
122304,False,travelling,50,22304
122305,False,travelling,49,22305
122306,False,travelling,50,22306
122307,False,travelling,41,22307
122308,False,travelling,53,22308
122309,False,travelling,47,22309
122310,False,travelling,51,22310
122311,False,travelling,56,22311
122312,False,travelling,51,22312
122313,False,travelling,42,22313
122314,False,travelling,61,22314
122315,False,travelling,50,22315
122316,False,travelling,47,22316
122317,False,travelling,49,22317
122318,False,travelling,61,22318
122319,False,travelling,49,22319
122320,False,travelling,49,22320
122321,False,travelling,47,22321
122322,False,travelling,47,22322
122323,False,travelling,61,22323
122324,False,travelling,41,22324
122325,False,travelling,49,22325
122326,False,travelling,53,22326
122327,False,travelling,63,22327
122328,False,travelling,54,22328
122329,False,travelling,55,22329
122330,False,travelling,49,22330
122331,False,travelling,46,22331
122332,False,travelling,44,22332
122333,False,travelling,50,22333
122334,False,travelling,48,22334
122335,False,travelling,35,22335
122336,False,travelling,56,22336
122337,False,travelling,45,22337
122338,False,travelling,57,22338
122339,False,travelling,56,22339
122340,False,travelling,55,22340
122341,False,travelling,51,22341
122342,False,travelling,49,22342
122343,False,travelling,61,22343
122344,False,travelling,30,22344
122345,False,travelling,42,22345
122346,False,travelling,53,22346
122347,False,travelling,49,22347
122348,False,travelling,39,22348
122349,False,travelling,51,22349
122350,False,travelling,42,22350
122351,False,travelling,48,22351
122352,False,travelling,43,22352
122353,False,travelling,41,22353
122354,False,travelling,45,22354
122355,False,travelling,45,22355
122356,False,travelling,60,22356
122357,False,travelling,52,22357
122358,False,travelling,45,22358
122359,False,travelling,45,22359
122360,False,travelling,43,22360
122361,False,travelling,54,22361
122362,False,travelling,36,22362
122363,False,travelling,45,22363
122364,False,travelling,45,22364
122365,False,travelling,48,22365
122366,False,travelling,25,22366
122367,False,travelling,57,22367
122368,False,travelling,47,22368
122369,False,travelling,49,22369
122370,False,travelling,53,22370
122371,False,travelling,71,22371
122372,False,travelling,45,22372
122373,False,travelling,43,22373
122374,False,travelling,59,22374
122375,False,travelling,46,22375
122376,False,travelling,57,22376
122377,False,travelling,69,22377
122378,False,travelling,39,22378
122379,False,travelling,45,22379
122380,False,travelling,47,22380
122381,False,travelling,47,22381
122382,False,travelling,41,22382
122383,False,travelling,56,22383
122384,False,travelling,49,22384
122385,False,travelling,52,22385
122386,False,travelling,48,22386
122387,False,travelling,57,22387
122388,False,travelling,55,22388
122389,False,travelling,48,22389
122390,False,travelling,68,22390
122391,False,travelling,54,22391
122392,False,travelling,51,22392
122393,False,travelling,46,22393
122394,False,travelling,62,22394
122395,False,travelling,59,22395
122396,False,travelling,39,22396
122397,False,travelling,58,22397
122398,False,travelling,51,22398
122399,False,travelling,39,22399
122400,False,travelling,36,22400
122401,False,travelling,44,22401
122402,False,travelling,65,22402
122403,False,travelling,46,22403
122404,False,travelling,51,22404
122405,False,travelling,47,22405
122406,False,travelling,48,22406
122407,False,travelling,48,22407
122408,False,travelling,48,22408
122409,False,travelling,51,22409
122410,False,travelling,41,22410
122411,False,travelling,43,22411
122412,False,travelling,47,22412
122413,False,travelling,53,22413
122414,False,travelling,63,22414
122415,False,travelling,45,22415
122416,False,travelling,37,22416
122417,False,travelling,40,22417
122418,False,travelling,54,22418
122419,False,travelling,50,22419
122420,False,travelling,59,22420
122421,False,travelling,42,22421
122422,False,travelling,59,22422
122423,False,travelling,51,22423
122424,False,travelling,60,22424
122425,False,travelling,46,22425
122426,False,travelling,54,22426
122427,False,travelling,53,22427
122428,False,travelling,51,22428
122429,False,travelling,46,22429
122430,False,travelling,46,22430
122431,False,travelling,43,22431
122432,False,travelling,61,22432
122433,False,travelling,38,22433
122434,False,travelling,51,22434
122435,False,travelling,36,22435
122436,False,travelling,56,22436
122437,False,travelling,58,22437
122438,False,travelling,55,22438
122439,False,travelling,35,22439
122440,False,travelling,58,22440
122441,False,travelling,44,22441
122442,False,travelling,49,22442
122443,False,travelling,57,22443
122444,False,travelling,40,22444
122445,False,travelling,45,22445
122446,False,travelling,58,22446
122447,False,travelling,48,22447
122448,False,travelling,58,22448
122449,False,travelling,57,22449
122450,False,travelling,53,22450
122451,False,travelling,64,22451
122452,False,travelling,45,22452
122453,False,travelling,43,22453
122454,False,travelling,39,22454
122455,False,travelling,41,22455
122456,False,travelling,48,22456
122457,False,travelling,46,22457
122458,False,travelling,64,22458
122459,False,travelling,55,22459
122460,False,travelling,45,22460
122461,False,travelling,52,22461
122462,False,travelling,54,22462
122463,False,travelling,47,22463
122464,False,travelling,47,22464
122465,False,travelling,42,22465
122466,False,travelling,53,22466
122467,False,travelling,56,22467
122468,False,travelling,46,22468
122469,False,travelling,74,22469
122470,False,travelling,48,22470
122471,False,travelling,53,22471
122472,False,travelling,57,22472
122473,False,travelling,45,22473
122474,False,travelling,46,22474
122475,False,travelling,58,22475
122476,False,travelling,48,22476
122477,False,travelling,45,22477
122478,False,travelling,39,22478
122479,False,travelling,53,22479
122480,False,travelling,42,22480
122481,False,travelling,49,22481
122482,False,travelling,52,22482
122483,False,travelling,53,22483
122484,False,travelling,51,22484
122485,False,travelling,44,22485
122486,False,travelling,54,22486
122487,False,travelling,48,22487
122488,False,travelling,56,22488
122489,False,travelling,49,22489
122490,False,travelling,46,22490
122491,False,travelling,38,22491
122492,False,travelling,63,22492
122493,False,travelling,56,22493
122494,False,travelling,61,22494
122495,False,travelling,49,22495
122496,False,travelling,59,22496
122497,False,travelling,48,22497
122498,False,travelling,58,22498
122499,False,travelling,51,22499
122500,False,travelling,51,22500
122501,False,travelling,38,22501
122502,False,travelling,61,22502
122503,False,travelling,44,22503
122504,False,travelling,45,22504
122505,False,travelling,36,22505
122506,False,travelling,42,22506
122507,False,travelling,51,22507
122508,False,travelling,51,22508
122509,False,travelling,43,22509
122510,False,travelling,50,22510
122511,False,travelling,45,22511
122512,False,travelling,57,22512
122513,False,travelling,51,22513
122514,False,travelling,43,22514
122515,False,travelling,62,22515
122516,False,travelling,51,22516
122517,False,travelling,44,22517
122518,False,travelling,49,22518
122519,False,travelling,50,22519
122520,False,travelling,43,22520
122521,False,travelling,48,22521
122522,False,travelling,61,22522
122523,False,travelling,39,22523
122524,False,travelling,51,22524
122525,False,travelling,39,22525
122526,False,travelling,49,22526
122527,False,travelling,49,22527
122528,False,travelling,55,22528
122529,False,travelling,42,22529
122530,False,travelling,54,22530
122531,False,travelling,43,22531
122532,False,travelling,65,22532
122533,False,travelling,60,22533
122534,False,travelling,59,22534
122535,False,travelling,56,22535
122536,False,travelling,59,22536
122537,False,travelling,44,22537
122538,False,travelling,43,22538
122539,False,travelling,46,22539
122540,False,travelling,44,22540
122541,False,travelling,48,22541
122542,False,travelling,58,22542
122543,False,travelling,52,22543
122544,False,travelling,50,22544
122545,False,travelling,30,22545
122546,False,travelling,43,22546
122547,False,travelling,50,22547
122548,False,travelling,58,22548
122549,False,travelling,53,22549
122550,False,travelling,52,22550
122551,False,travelling,49,22551
122552,False,travelling,49,22552
122553,False,travelling,33,22553
122554,False,travelling,37,22554
122555,False,travelling,79,22555
122556,False,travelling,47,22556
122557,False,travelling,42,22557
122558,False,travelling,45,22558
122559,False,travelling,60,22559
122560,False,travelling,47,22560
122561,False,travelling,45,22561
122562,False,travelling,46,22562
122563,False,travelling,55,22563
122564,False,travelling,52,22564
122565,False,travelling,64,22565
122566,False,travelling,56,22566
122567,False,travelling,60,22567
122568,False,travelling,54,22568
122569,False,travelling,44,22569
122570,False,travelling,38,22570
122571,False,travelling,63,22571
122572,False,travelling,48,22572
122573,False,travelling,51,22573
122574,False,travelling,44,22574
122575,False,travelling,43,22575
122576,False,travelling,46,22576
122577,False,travelling,52,22577
122578,False,travelling,52,22578
122579,False,travelling,45,22579
122580,False,travelling,46,22580
122581,False,travelling,43,22581
122582,False,travelling,45,22582
122583,False,travelling,57,22583
122584,False,travelling,59,22584
122585,False,travelling,52,22585
122586,False,travelling,44,22586
122587,False,travelling,50,22587
122588,False,travelling,33,22588
122589,False,travelling,49,22589
122590,False,travelling,50,22590
122591,False,travelling,38,22591
122592,False,travelling,51,22592
122593,False,travelling,45,22593
122594,False,travelling,41,22594
122595,False,travelling,44,22595
122596,False,travelling,51,22596
122597,False,travelling,57,22597
122598,False,travelling,70,22598
122599,False,travelling,41,22599
122600,False,travelling,43,22600
122601,False,travelling,65,22601
122602,False,travelling,44,22602
122603,False,travelling,50,22603
122604,False,travelling,55,22604
122605,False,travelling,51,22605
122606,False,travelling,58,22606
122607,False,travelling,47,22607
122608,False,travelling,56,22608
122609,False,travelling,44,22609
122610,False,travelling,54,22610
122611,False,travelling,55,22611
122612,False,travelling,61,22612
122613,False,travelling,45,22613
122614,False,travelling,60,22614
122615,False,travelling,48,22615
122616,False,travelling,61,22616
122617,False,travelling,50,22617
122618,False,travelling,35,22618
122619,False,travelling,49,22619
122620,False,travelling,47,22620
122621,False,travelling,62,22621
122622,False,travelling,46,22622
122623,False,travelling,46,22623
122624,False,travelling,45,22624
122625,False,travelling,52,22625
122626,False,travelling,61,22626
122627,False,travelling,46,22627
122628,False,travelling,51,22628
122629,False,travelling,42,22629
122630,False,travelling,63,22630
122631,False,travelling,46,22631
122632,False,travelling,48,22632
122633,False,travelling,56,22633
122634,False,travelling,42,22634
122635,False,travelling,51,22635
122636,False,travelling,50,22636
122637,False,travelling,56,22637
122638,False,travelling,62,22638
122639,False,travelling,51,22639
122640,False,travelling,47,22640
122641,False,travelling,45,22641
122642,False,travelling,57,22642
122643,False,travelling,62,22643
122644,False,travelling,53,22644
122645,False,travelling,56,22645
122646,False,travelling,51,22646
122647,False,travelling,46,22647
122648,False,travelling,61,22648
122649,False,travelling,54,22649
122650,False,travelling,55,22650
122651,False,travelling,43,22651
122652,False,travelling,51,22652
122653,False,travelling,67,22653
122654,False,travelling,55,22654
122655,False,travelling,45,22655
122656,False,travelling,56,22656
122657,False,travelling,58,22657
122658,False,travelling,48,22658
122659,False,travelling,41,22659
122660,False,travelling,53,22660
122661,False,travelling,46,22661
122662,False,travelling,52,22662
122663,False,travelling,46,22663
122664,False,travelling,46,22664
122665,False,travelling,49,22665
122666,False,travelling,56,22666
122667,False,travelling,52,22667
122668,False,travelling,53,22668
122669,False,travelling,43,22669
122670,False,travelling,48,22670
122671,False,travelling,45,22671
122672,False,travelling,37,22672
122673,False,travelling,55,22673
122674,False,travelling,46,22674
122675,False,travelling,56,22675
122676,False,travelling,55,22676
122677,False,travelling,49,22677
122678,False,travelling,56,22678
122679,False,travelling,62,22679
122680,False,travelling,49,22680
122681,False,travelling,53,22681
122682,False,travelling,45,22682
122683,False,travelling,52,22683
122684,False,travelling,52,22684
122685,False,travelling,49,22685
122686,False,travelling,45,22686
122687,False,travelling,52,22687
122688,False,travelling,36,22688
122689,False,travelling,43,22689
122690,False,travelling,47,22690
122691,False,travelling,44,22691
122692,False,travelling,47,22692
122693,False,travelling,45,22693
122694,False,travelling,39,22694
122695,False,travelling,50,22695
122696,False,travelling,43,22696
122697,False,travelling,46,22697
122698,False,travelling,57,22698
122699,False,travelling,45,22699
122700,False,travelling,45,22700
122701,False,travelling,48,22701
122702,False,travelling,50,22702
122703,False,travelling,56,22703
122704,False,travelling,43,22704
122705,False,travelling,62,22705
122706,False,travelling,61,22706
122707,False,travelling,48,22707
122708,False,travelling,46,22708
122709,False,travelling,53,22709
122710,False,travelling,49,22710
122711,False,travelling,62,22711
122712,False,travelling,38,22712
122713,False,travelling,48,22713
122714,False,travelling,50,22714
122715,False,travelling,58,22715
122716,False,travelling,62,22716
122717,False,travelling,63,22717
122718,False,travelling,50,22718
122719,False,travelling,45,22719
122720,False,travelling,52,22720
122721,False,travelling,48,22721
122722,False,travelling,67,22722
122723,False,travelling,53,22723
122724,False,travelling,46,22724
122725,False,travelling,53,22725
122726,False,travelling,58,22726
122727,False,travelling,47,22727
122728,False,travelling,46,22728
122729,False,travelling,42,22729
122730,False,travelling,58,22730
122731,False,travelling,51,22731
122732,False,travelling,53,22732
122733,False,travelling,58,22733
122734,False,travelling,57,22734
122735,False,travelling,43,22735
122736,False,travelling,48,22736
122737,False,travelling,45,22737
122738,False,travelling,43,22738
122739,False,travelling,57,22739
122740,False,travelling,52,22740
122741,False,travelling,57,22741
122742,False,travelling,44,22742
122743,False,travelling,58,22743
122744,False,travelling,39,22744
122745,False,travelling,43,22745
122746,False,travelling,41,22746
122747,False,travelling,46,22747
122748,False,travelling,54,22748
122749,False,travelling,42,22749
122750,False,travelling,38,22750
122751,False,travelling,44,22751
122752,False,travelling,48,22752
122753,False,travelling,46,22753
122754,False,travelling,43,22754
122755,False,travelling,47,22755
122756,False,travelling,49,22756
122757,False,travelling,39,22757
122758,False,travelling,40,22758
122759,False,travelling,59,22759
122760,False,travelling,49,22760
122761,False,travelling,50,22761
122762,False,travelling,46,22762
122763,False,travelling,39,22763
122764,False,travelling,51,22764
122765,False,travelling,44,22765
122766,False,travelling,47,22766
122767,False,travelling,55,22767
122768,False,travelling,43,22768
122769,False,travelling,39,22769
122770,False,travelling,58,22770
122771,False,travelling,53,22771
122772,False,travelling,58,22772
122773,False,travelling,51,22773
122774,False,travelling,54,22774
122775,False,travelling,42,22775
122776,False,travelling,57,22776
122777,False,travelling,50,22777
122778,False,travelling,46,22778
122779,False,travelling,49,22779
122780,False,travelling,50,22780
122781,False,travelling,52,22781
122782,False,travelling,51,22782
122783,False,travelling,51,22783
122784,False,travelling,43,22784
122785,False,travelling,52,22785
122786,False,travelling,60,22786
122787,False,travelling,51,22787
122788,False,travelling,59,22788
122789,False,travelling,51,22789
122790,False,travelling,39,22790
122791,False,travelling,57,22791
122792,False,travelling,63,22792
122793,False,travelling,46,22793
122794,False,travelling,54,22794
122795,False,travelling,61,22795
122796,False,travelling,50,22796
122797,False,travelling,59,22797
122798,False,travelling,51,22798
122799,False,travelling,50,22799
122800,False,travelling,52,22800
122801,False,travelling,60,22801
122802,False,travelling,49,22802
122803,False,travelling,40,22803
122804,False,travelling,65,22804
122805,False,travelling,53,22805
122806,False,travelling,56,22806
122807,False,travelling,44,22807
122808,False,travelling,49,22808
122809,False,travelling,56,22809
122810,False,travelling,44,22810
122811,False,travelling,39,22811
122812,False,travelling,57,22812
122813,False,travelling,45,22813
122814,False,travelling,51,22814
122815,False,travelling,40,22815
122816,False,travelling,47,22816
122817,False,travelling,56,22817
122818,False,travelling,50,22818
122819,False,travelling,45,22819
122820,False,travelling,53,22820
122821,False,travelling,54,22821
122822,False,travelling,38,22822
122823,False,travelling,56,22823
122824,False,travelling,45,22824
122825,False,travelling,55,22825
122826,False,travelling,53,22826
122827,False,travelling,45,22827
122828,False,travelling,41,22828
122829,False,travelling,52,22829
122830,False,travelling,41,22830
122831,False,travelling,44,22831
122832,False,travelling,52,22832
122833,False,travelling,43,22833
122834,False,travelling,60,22834
122835,False,travelling,62,22835
122836,False,travelling,55,22836
122837,False,travelling,39,22837
122838,False,travelling,43,22838
122839,False,travelling,47,22839
122840,False,travelling,59,22840
122841,False,travelling,36,22841
122842,False,travelling,37,22842
122843,False,travelling,44,22843
122844,False,travelling,69,22844
122845,False,travelling,58,22845
122846,False,travelling,56,22846
122847,False,travelling,45,22847
122848,False,travelling,60,22848
122849,False,travelling,50,22849
122850,False,travelling,57,22850
122851,False,travelling,49,22851
122852,False,travelling,52,22852
122853,False,travelling,37,22853
122854,False,travelling,54,22854
122855,False,travelling,46,22855
122856,False,travelling,50,22856
122857,False,travelling,49,22857
122858,False,travelling,41,22858
122859,False,travelling,58,22859
122860,False,travelling,47,22860
122861,False,travelling,42,22861
122862,False,travelling,50,22862
122863,False,travelling,49,22863
122864,False,travelling,42,22864
122865,False,travelling,47,22865
122866,False,travelling,67,22866
122867,False,travelling,44,22867
122868,False,travelling,40,22868
122869,False,travelling,49,22869
122870,False,travelling,43,22870
122871,False,travelling,53,22871
122872,False,travelling,61,22872
122873,False,travelling,49,22873
122874,False,travelling,47,22874
122875,False,travelling,50,22875
122876,False,travelling,53,22876
122877,False,travelling,46,22877
122878,False,travelling,53,22878
122879,False,travelling,46,22879
122880,False,travelling,59,22880
122881,False,travelling,37,22881
122882,False,travelling,55,22882
122883,False,travelling,57,22883
122884,False,travelling,54,22884
122885,False,travelling,55,22885
122886,False,travelling,46,22886
122887,False,travelling,53,22887
122888,False,travelling,43,22888
122889,False,travelling,42,22889
122890,False,travelling,47,22890
122891,False,travelling,52,22891
122892,False,travelling,48,22892
122893,False,travelling,59,22893
122894,False,travelling,46,22894
122895,False,travelling,53,22895
122896,False,travelling,52,22896
122897,False,travelling,53,22897
122898,False,travelling,51,22898
122899,False,travelling,49,22899
122900,False,travelling,57,22900
122901,False,travelling,55,22901
122902,False,travelling,47,22902
122903,False,travelling,49,22903
122904,False,travelling,51,22904
122905,False,travelling,44,22905
122906,False,travelling,50,22906
122907,False,travelling,45,22907
122908,False,travelling,50,22908
122909,False,travelling,50,22909
122910,False,travelling,72,22910
122911,False,travelling,54,22911
122912,False,travelling,49,22912
122913,False,travelling,56,22913
122914,False,travelling,51,22914
122915,False,travelling,47,22915
122916,False,travelling,44,22916
122917,False,travelling,49,22917
122918,False,travelling,61,22918
122919,False,travelling,45,22919
122920,False,travelling,45,22920
122921,False,travelling,52,22921
122922,False,travelling,41,22922
122923,False,travelling,37,22923
122924,False,travelling,44,22924
122925,False,travelling,57,22925
122926,False,travelling,54,22926
122927,False,travelling,53,22927
122928,False,travelling,52,22928
122929,False,travelling,46,22929
122930,False,travelling,49,22930
122931,False,travelling,63,22931
122932,False,travelling,57,22932
122933,False,travelling,47,22933
122934,False,travelling,52,22934
122935,False,travelling,50,22935
122936,False,travelling,47,22936
122937,False,travelling,48,22937
122938,False,travelling,41,22938
122939,False,travelling,44,22939
122940,False,travelling,51,22940
122941,False,travelling,62,22941
122942,False,travelling,51,22942
122943,False,travelling,56,22943
122944,False,travelling,44,22944
122945,False,travelling,53,22945
122946,False,travelling,46,22946
122947,False,travelling,58,22947
122948,False,travelling,62,22948
122949,False,travelling,39,22949
122950,False,travelling,50,22950
122951,False,travelling,49,22951
122952,False,travelling,44,22952
122953,False,travelling,59,22953
122954,False,travelling,51,22954
122955,False,travelling,57,22955
122956,False,travelling,59,22956
122957,False,travelling,54,22957
122958,False,travelling,41,22958
122959,False,travelling,46,22959
122960,False,travelling,53,22960
122961,False,travelling,38,22961
122962,False,travelling,52,22962
122963,False,travelling,51,22963
122964,False,travelling,47,22964
122965,False,travelling,32,22965
122966,False,travelling,63,22966
122967,False,travelling,50,22967
122968,False,travelling,41,22968
122969,False,travelling,61,22969
122970,False,travelling,57,22970
122971,False,travelling,52,22971
122972,False,travelling,59,22972
122973,False,travelling,49,22973
122974,False,travelling,47,22974
122975,False,travelling,43,22975
122976,False,travelling,55,22976
122977,False,travelling,50,22977
122978,False,travelling,51,22978
122979,False,travelling,57,22979
122980,False,travelling,65,22980
122981,False,travelling,45,22981
122982,False,travelling,51,22982
122983,False,travelling,48,22983
122984,False,travelling,56,22984
122985,False,travelling,61,22985
122986,False,travelling,55,22986
122987,False,travelling,58,22987
122988,False,travelling,53,22988
122989,False,travelling,52,22989
122990,False,travelling,54,22990
122991,False,travelling,43,22991
122992,False,travelling,48,22992
122993,False,travelling,53,22993
122994,False,travelling,53,22994
122995,False,travelling,44,22995
122996,False,travelling,63,22996
122997,False,travelling,44,22997
122998,False,travelling,55,22998
122999,False,travelling,44,22999
123000,False,travelling,61,23000
123001,False,travelling,58,23001
123002,False,travelling,50,23002
123003,False,travelling,49,23003
123004,False,travelling,44,23004
123005,False,travelling,45,23005
123006,False,travelling,58,23006
123007,False,travelling,42,23007
123008,False,travelling,52,23008
123009,False,travelling,48,23009
123010,False,travelling,51,23010
123011,False,travelling,60,23011
123012,False,travelling,50,23012
123013,False,travelling,51,23013
123014,False,travelling,59,23014
123015,False,travelling,42,23015
123016,False,travelling,59,23016
123017,False,travelling,56,23017
123018,False,travelling,54,23018
123019,False,travelling,48,23019
123020,False,travelling,60,23020
123021,False,travelling,44,23021
123022,False,travelling,46,23022
123023,False,travelling,39,23023
123024,False,travelling,47,23024
123025,False,travelling,43,23025
123026,False,travelling,43,23026
123027,False,travelling,39,23027
123028,False,travelling,66,23028
123029,False,travelling,50,23029
123030,False,travelling,50,23030
123031,False,travelling,42,23031
123032,False,travelling,47,23032
123033,False,travelling,45,23033
123034,False,travelling,57,23034
123035,False,travelling,49,23035
123036,False,travelling,52,23036
123037,False,travelling,47,23037
123038,False,travelling,55,23038
123039,False,travelling,53,23039
123040,False,travelling,38,23040
123041,False,travelling,55,23041
123042,False,travelling,60,23042
123043,False,travelling,49,23043
123044,False,travelling,55,23044
123045,False,travelling,54,23045
123046,False,travelling,46,23046
123047,False,travelling,60,23047
123048,False,travelling,51,23048
123049,False,travelling,42,23049
123050,False,travelling,57,23050
123051,False,travelling,40,23051
123052,False,travelling,46,23052
123053,False,travelling,50,23053
123054,False,travelling,44,23054
123055,False,travelling,63,23055
123056,False,travelling,50,23056
123057,False,travelling,43,23057
123058,False,travelling,49,23058
123059,False,travelling,45,23059
123060,False,travelling,48,23060
123061,False,travelling,47,23061
123062,False,travelling,41,23062
123063,False,travelling,44,23063
123064,False,travelling,48,23064
123065,False,travelling,60,23065
123066,False,travelling,50,23066
123067,False,travelling,42,23067
123068,False,travelling,55,23068
123069,False,travelling,49,23069
123070,False,travelling,45,23070
123071,False,travelling,57,23071
123072,False,travelling,47,23072
123073,False,travelling,56,23073
123074,False,travelling,47,23074
123075,False,travelling,52,23075
123076,False,travelling,43,23076
123077,False,travelling,55,23077
123078,False,travelling,48,23078
123079,False,travelling,48,23079
123080,False,travelling,52,23080
123081,False,travelling,44,23081
123082,False,travelling,56,23082
123083,False,travelling,50,23083
123084,False,travelling,47,23084
123085,False,travelling,45,23085
123086,False,travelling,53,23086
123087,False,travelling,54,23087
123088,False,travelling,43,23088
123089,False,travelling,47,23089
123090,False,travelling,43,23090
123091,False,travelling,43,23091
123092,False,travelling,48,23092
123093,False,travelling,42,23093
123094,False,travelling,45,23094
123095,False,travelling,47,23095
123096,False,travelling,62,23096
123097,False,travelling,44,23097
123098,False,travelling,70,23098
123099,False,travelling,45,23099
123100,False,travelling,34,23100
123101,False,travelling,47,23101
123102,False,travelling,49,23102
123103,False,travelling,53,23103
123104,False,travelling,54,23104
123105,False,travelling,40,23105
123106,False,travelling,49,23106
123107,False,travelling,47,23107
123108,False,travelling,60,23108
123109,False,travelling,49,23109
123110,False,travelling,51,23110
123111,False,travelling,64,23111
123112,False,travelling,40,23112
123113,False,travelling,57,23113
123114,False,travelling,51,23114
123115,False,travelling,58,23115
123116,False,travelling,48,23116
123117,False,travelling,50,23117
123118,False,travelling,68,23118
123119,False,travelling,46,23119
123120,False,travelling,48,23120
123121,False,travelling,49,23121
123122,False,travelling,43,23122
123123,False,travelling,50,23123
123124,False,travelling,46,23124
123125,False,travelling,45,23125
123126,False,travelling,38,23126
123127,False,travelling,56,23127
123128,False,travelling,52,23128
123129,False,travelling,55,23129
123130,False,travelling,47,23130
123131,False,travelling,56,23131
123132,False,travelling,36,23132
123133,False,travelling,44,23133
123134,False,travelling,55,23134
123135,False,travelling,45,23135
123136,False,travelling,40,23136
123137,False,travelling,61,23137
123138,False,travelling,57,23138
123139,False,travelling,49,23139
123140,False,travelling,55,23140
123141,False,travelling,46,23141
123142,False,travelling,57,23142
123143,False,travelling,50,23143
123144,False,travelling,55,23144
123145,False,travelling,49,23145
123146,False,travelling,52,23146
123147,False,travelling,54,23147
123148,False,travelling,53,23148
123149,False,travelling,51,23149
123150,False,travelling,49,23150
123151,False,travelling,45,23151
123152,False,travelling,48,23152
123153,False,travelling,42,23153
123154,False,travelling,56,23154
123155,False,travelling,51,23155
123156,False,travelling,48,23156
123157,False,travelling,38,23157
123158,False,travelling,54,23158
123159,False,travelling,45,23159
123160,False,travelling,42,23160
123161,False,travelling,48,23161
123162,False,travelling,53,23162
123163,False,travelling,42,23163
123164,False,travelling,56,23164
123165,False,travelling,44,23165
123166,False,travelling,44,23166
123167,False,travelling,51,23167
123168,False,travelling,60,23168
123169,False,travelling,52,23169
123170,False,travelling,41,23170
123171,False,travelling,51,23171
123172,False,travelling,37,23172
123173,False,travelling,48,23173
123174,False,travelling,60,23174
123175,False,travelling,50,23175
123176,False,travelling,58,23176
123177,False,travelling,61,23177
123178,False,travelling,64,23178
123179,False,travelling,45,23179
123180,False,travelling,65,23180
123181,False,travelling,46,23181
123182,False,travelling,42,23182
123183,False,travelling,34,23183
123184,False,travelling,56,23184
123185,False,travelling,58,23185
123186,False,travelling,37,23186
123187,False,travelling,58,23187
123188,False,travelling,57,23188
123189,False,travelling,43,23189
123190,False,travelling,44,23190
123191,False,travelling,41,23191
123192,False,travelling,60,23192
123193,False,travelling,52,23193
123194,False,travelling,58,23194
123195,False,travelling,44,23195
123196,False,travelling,45,23196
123197,False,travelling,46,23197
123198,False,travelling,45,23198
123199,False,travelling,57,23199
123200,False,travelling,45,23200
123201,False,travelling,50,23201
123202,False,travelling,59,23202
123203,False,travelling,55,23203
123204,False,travelling,55,23204
123205,False,travelling,50,23205
123206,False,travelling,50,23206
123207,False,travelling,41,23207
123208,False,travelling,45,23208
123209,False,travelling,57,23209
123210,False,travelling,51,23210
123211,False,travelling,56,23211
123212,False,travelling,42,23212
123213,False,travelling,37,23213
123214,False,travelling,55,23214
123215,False,travelling,48,23215
123216,False,travelling,52,23216
123217,False,travelling,50,23217
123218,False,travelling,54,23218
123219,False,travelling,55,23219
123220,False,travelling,49,23220
123221,False,travelling,56,23221
123222,False,travelling,49,23222
123223,False,travelling,52,23223
123224,False,travelling,49,23224
123225,False,travelling,53,23225
123226,False,travelling,55,23226
123227,False,travelling,52,23227
123228,False,travelling,48,23228
123229,False,travelling,59,23229
123230,False,travelling,53,23230
123231,False,travelling,66,23231
123232,False,travelling,54,23232
123233,False,travelling,46,23233
123234,False,travelling,53,23234
123235,False,travelling,51,23235
123236,False,travelling,36,23236
123237,False,travelling,58,23237
123238,False,travelling,53,23238
123239,False,travelling,43,23239
123240,False,travelling,58,23240
123241,False,travelling,41,23241
123242,False,travelling,60,23242
123243,False,travelling,41,23243
123244,False,travelling,42,23244
123245,False,travelling,48,23245
123246,False,travelling,45,23246
123247,False,travelling,57,23247
123248,False,travelling,51,23248
123249,False,travelling,63,23249
123250,False,travelling,51,23250
123251,False,travelling,36,23251
123252,False,travelling,51,23252
123253,False,travelling,48,23253
123254,False,travelling,36,23254
123255,False,travelling,46,23255
123256,False,travelling,49,23256
123257,False,travelling,53,23257
123258,False,travelling,60,23258
123259,False,travelling,59,23259
123260,False,travelling,56,23260
123261,False,travelling,46,23261
123262,False,travelling,52,23262
123263,False,travelling,49,23263
123264,False,travelling,46,23264
123265,False,travelling,53,23265
123266,False,travelling,36,23266
123267,False,travelling,37,23267
123268,False,travelling,48,23268
123269,False,travelling,41,23269
123270,False,travelling,44,23270
123271,False,travelling,44,23271
123272,False,travelling,46,23272
123273,False,travelling,49,23273
123274,False,travelling,54,23274
123275,False,travelling,52,23275
123276,False,travelling,50,23276
123277,False,travelling,56,23277
123278,False,travelling,50,23278
123279,False,travelling,59,23279
123280,False,travelling,46,23280
123281,False,travelling,46,23281
123282,False,travelling,56,23282
123283,False,travelling,50,23283
